ticker,is_us_ticker
DE:UHR,0
DE:UHRA,0
DE:UHRN,0
DE:UHS,0
DE:UHY0,0
DE:UI2,0
DE:UI51,0
DE:UIO,0
DE:UIPN,0
DE:UK2,0
DE:UK6A,0
DE:UK8,0
DE:UKJ,0
DE:UKJ2,0
DE:UKM,0
DE:UKXA,0
DE:UL4,0
DE:UL5A,0
DE:ULB,0
DE:UMB,0
DE:UMCB,0
DE:UMQ,0
DE:UN0,0
DE:UN01,0
DE:UN3,0
DE:UN4,0
DE:UN41,0
DE:UN9,0
DE:UNC,0
DE:UNC0,0
DE:UNH,0
DE:UNJ,0
DE:UNK,0
DE:UNP,0
DE:UNS1,0
DE:UNVA,0
DE:UNVB,0
DE:UOB,0
DE:UOB0,0
DE:UOF,0
DE:UP0,0
DE:UP2,0
DE:UPAB,0
DE:UPH,0
DE:UPN,0
DE:UQ0,0
DE:UQ1,0
DE:UR3,0
DE:UR8,0
DE:UR9,0
DE:URU,0
DE:US3,0
DE:US6,0
DE:US7,0
DE:US8,0
DE:US8A,0
DE:USF1,0
DE:USH,0
DE:USI,0
DE:USJ,0
DE:USS,0
DE:USX1,0
DE:USY1,0
DE:UT1,0
DE:UT5A,0
DE:UT8,0
DE:UTB,0
DE:UTDI,0
DE:UTE0,0
DE:UTG,0
DE:UTH,0
DE:UTI,0
DE:UTY,0
DE:UU8,0
DE:UUD,0
DE:UUEA,0
DE:UUEC,0
DE:UUG,0
DE:UUM,0
DE:UVA,0
DE:UVD,0
DE:UVE,0
DE:UVV,0
DE:UVW,0
DE:UW7,0
DE:UWA,0
DE:UWS,0
DE:UWV,0
DE:UX0,0
DE:UX2A,0
DE:UXI4,0
DE:UXO,0
DE:UZ0,0
DE:UZAA,0
DE:UZQ,0
DE:V0Y,0
DE:V16,0
DE:V1K,0
DE:V1L,0
DE:V1S,0
DE:V1Y,0
DE:V2N,0
DE:V3S,0
DE:V3U,0
DE:V3V,0
DE:V46,0
DE:V4JA,0
DE:V4S,0
DE:V5D1,0
DE:V6H,0
DE:V71,0
DE:V72,0
DE:V720,0
DE:V77,0
DE:V7A0,0
DE:V7B,0
DE:V7B1,0
DE:V7XN,0
DE:V94,0
DE:V9G,0
DE:V9G0,0
DE:V9Z,0
DE:VA20,0
DE:VA21,0
DE:VA7A,0
DE:VACD,0
DE:VAI,0
DE:VAN,0
DE:VANA,0
DE:VAO,0
DE:VAR1,0
DE:VAS,0
DE:VASS,0
DE:VAT,0
DE:VAU,0
DE:VAW,0
DE:VB2,0
DE:VBK,0
DE:VBO,0
DE:VC3,0
DE:VC91,0
DE:VCC,0
DE:VCC2,0
DE:VCM,0
DE:VCV,0
DE:VD5N,0
DE:VDU1,0
DE:VDY,0
DE:VE11,0
DE:VE7,0
DE:VE8,0
DE:VEE,0
DE:VEG,0
DE:VEK,0
DE:VEM,0
DE:VEN,0
DE:VEO,0
DE:VEW,0
DE:VEZ,0
DE:VF5,0
DE:VFP,0
DE:VG2,0
DE:VG20,0
DE:VGA,0
DE:VGR,0
DE:VH2,0
DE:VHM,0
DE:VHY,0
DE:VI1,0
DE:VI4,0
DE:VI6,0
DE:VI9A,0
DE:VIA,0
DE:VIB3,0
DE:VIH1,0
DE:VIJ,0
DE:VIP,0
DE:VIR,0
DE:VIS,0
DE:VJ6,0
DE:VJC,0
DE:VJF,0
DE:VK4,0
DE:VLA,0
DE:VLON,0
DE:VM4,0
DE:VMC,0
DE:VN2,0
DE:VNA,0
DE:VNB,0
DE:VNC1,0
DE:VNI,0
DE:VNX,0
DE:VO1,0
DE:VO51,0
DE:VO7,0
DE:VO9V,0
DE:VODI,0
DE:VODJ,0
DE:VOL1,0
DE:VOL3,0
DE:VOL4,0
DE:VON,0
DE:VOS,0
DE:VOW,0
DE:VOW3,0
DE:VOWA,0
DE:VOWB,0
DE:VOX,0
DE:VP2,0
DE:VP6,0
DE:VPA1,0
DE:VPK,0
DE:VPK5,0
DE:VQKB,0
DE:VQT,0
DE:VR3,0
DE:VRS,0
DE:VS1,0
DE:VS2,0
DE:VS3,0
DE:VS51,0
DE:VS6,0
DE:VSA,0
DE:VSA2,0
DE:VSP,0
DE:VT6,0
DE:VTCB,0
DE:VTE1,0
DE:VTFN,0
DE:VTLN,0
DE:VTM,0
DE:VTSC,0
DE:VTWR,0
DE:VTX,0
DE:VTY,0
DE:VUL,0
DE:VV2N,0
DE:VV5,0
DE:VVD,0
DE:VVDH,0
DE:VVIA,0
DE:VVU,0
DE:VVUD,0
DE:VW5,0
DE:VWSA,0
DE:VWSB,0
DE:VX1,0
DE:VX8B,0
DE:VY4,0
DE:VZ1,0
DE:VZ8,0
DE:W1J,0
DE:W1T,0
DE:W1T2,0
DE:W1X,0
DE:W25,0
DE:W2F,0
DE:W2J,0
DE:W2L,0
DE:W3U,0
DE:W3W,0
DE:W5E,0
DE:W5XA,0
DE:W7D,0
DE:W7L,0
DE:W7V,0
DE:W8A,0
DE:W8N,0
DE:W8NB,0
DE:W8V,0
DE:W8VS,0
DE:W8W,0
DE:W9C,0
DE:W9N,0
DE:WA3,0
DE:WA4,0
DE:WA7,0
DE:WA9,0
DE:WAB,0
DE:WAB0,0
DE:WAC,0
DE:WAE,0
DE:WAEC,0
DE:WAF,0
DE:WAO,0
DE:WAZ,0
DE:WB1,0
DE:WB2,0
DE:WB3,0
DE:WBC,0
DE:WBJ,0
DE:WC2,0
DE:WC3,0
DE:WC7,0
DE:WC8,0
DE:WCE,0
DE:WCH,0
DE:WCLA,0
DE:WCP,0
DE:WD1,0
DE:WD3,0
DE:WD4,0
DE:WD5A,0
DE:WDC,0
DE:WDH1,0
DE:WDI,0
DE:WDP,0
DE:WE1,0
DE:WE7,0
DE:WEA,0
DE:WED,0
DE:WEJ,0
DE:WEK,0
DE:WEK0,0
DE:WEM1,0
DE:WER,0
DE:WEW,0
DE:WEY,0
DE:WF0,0
DE:WF2,0
DE:WF3,0
DE:WF4,0
DE:WF5A,0
DE:WF9,0
DE:WFC,0
DE:WFG1,0
DE:WFK,0
DE:WGB,0
DE:WGSA,0
DE:WHA,0
DE:WHC,0
DE:WHE,0
DE:WHF4,0
DE:WHR,0
DE:WHT2,0
DE:WI1,0
DE:WI2,0
DE:WI4,0
DE:WI6,0
DE:WI8,0
DE:WIB,0
DE:WIC,0
DE:WIG1,0
DE:WILC,0
DE:WIOA,0
DE:WIQ,0
DE:WIS,0
DE:WJ4,0
DE:WJL,0
DE:WK3,0
DE:WK30,0
DE:WK3E,0
DE:WL9,0
DE:WM1,0
DE:WMB,0
DE:WMC,0
DE:WMC1,0
DE:WMT,0
DE:WN6,0
DE:WNI,0
DE:WNL,0
DE:WO6,0
DE:WO60,0
DE:WO9,0
DE:WOA,0
DE:WOO,0
DE:WOP,0
DE:WOP0,0
DE:WOPA,0
DE:WOSB,0
DE:WP2A,0
DE:WP7,0
DE:WPHB,0
DE:WPI,0
DE:WPIA,0
DE:WPOB,0
DE:WPS,0
DE:WPY,0
DE:WPZ,0
DE:WQ7,0
DE:WR1,0
DE:WRC,0
DE:WRG,0
DE:WRI,0
DE:WRW,0
DE:WRX1,0
DE:WS11,0
DE:WSG,0
DE:WSO1,0
DE:WSU,0
DE:WSV2,0
DE:WT1,0
DE:WT5,0
DE:WTH,0
DE:WTU,0
DE:WTU0,0
DE:WTY,0
DE:WU5,0
DE:WUC,0
DE:WUC1,0
DE:WV8,0
DE:WVDA,0
DE:WVH,0
DE:WW1,0
DE:WW2,0
DE:WW4,0
DE:WW6,0
DE:WWA,0
DE:WWFA,0
DE:WWR,0
DE:WX0,0
DE:WX1,0
DE:WX3,0
DE:WX3A,0
DE:WX4,0
DE:WX5,0
DE:WX6,0
DE:WX7,0
DE:WXB,0
DE:WXC1,0
DE:WXE,0
DE:WXF,0
DE:WY1,0
DE:WY4,0
DE:WY52,0
DE:WYR,0
DE:X0D,0
DE:X0M1,0
DE:X2S,0
DE:X2S1,0
DE:X5A,0
DE:X5Z1,0
DE:X6C,0
DE:X6C0,0
DE:X70,0
DE:X700,0
DE:X7D,0
DE:X88,0
DE:X95,0
DE:X9C,0
DE:X9L,0
DE:XA4,0
DE:XAB,0
DE:XAL,0
DE:XAR,0
DE:XB6,0
DE:XC1,0
DE:XC2R,0
DE:XC4,0
DE:XCA,0
DE:XCAU,0
DE:XCC,0
DE:XCD,0
DE:XCL1,0
DE:XCP1,0
DE:XCQ,0
DE:XCRA,0
DE:XCY,0
DE:XD4,0
DE:XE4,0
DE:XE7C,0
DE:XE9,0
DE:XEJ,0
DE:XER2,0
DE:XFB,0
DE:XGH,0
DE:XGJ,0
DE:XGJ0,0
DE:XGR2,0
DE:XHC,0
DE:XHSB,0
DE:XI9,0
DE:XIH,0
DE:XII,0
DE:XIM,0
DE:XJCB,0
DE:XKR,0
DE:XL5,0
DE:XLE1,0
DE:XLF,0
DE:XLP,0
DE:XMF,0
DE:XMFA,0
DE:XMP0,0
DE:XMPA,0
DE:XMS,0
DE:XNP,0
DE:XONA,0
DE:XP0,0
DE:XP7,0
DE:XP9,0
DE:XPG,0
DE:XPGB,0
DE:XPH,0
DE:XPX,0
DE:XQB,0
DE:XQC,0
DE:XQN,0
DE:XR6,0
DE:XRP2,0
DE:XS4,0
DE:XSP,0
DE:XST,0
DE:XSZ,0
DE:XT1,0
DE:XT3B,0
DE:XTG,0
DE:XTP,0
DE:XTY,0
DE:XUN,0
DE:XUP,0
DE:XUPB,0
DE:XV6,0
DE:XWM,0
DE:XWM0,0
DE:XXA1,0
DE:XXT,0
DE:XXY,0
DE:XY6,0
DE:XZ9,0
DE:XZF,0
DE:Y1F,0
DE:Y1G,0
DE:Y55,0
DE:Y6R,0
DE:Y8B,0
DE:Y9B,0
DE:Y9L,0
DE:Y9R,0
DE:YA1,0
DE:YAAA,0
DE:YAG2,0
DE:YAR,0
DE:YAS,0
DE:YB4P,0
DE:YBO,0
DE:YBO0,0
DE:YBOC,0
DE:YBY,0
DE:YC3,0
DE:YC8,0
DE:YCC,0
DE:YCP,0
DE:YCS,0
DE:YDO1,0
DE:YDX,0
DE:YE2,0
DE:YEC,0
DE:YEC0,0
DE:YEL,0
DE:YG3A,0
DE:YGB,0
DE:YH1N,0
DE:YHA,0
DE:YIZH,0
DE:YJ3A,0
DE:YJEB,0
DE:YK6B,0
DE:YKH,0
DE:YM1,0
DE:YM9A,0
DE:YMA,0
DE:YME,0
DE:YMI,0
DE:YO0,0
DE:YO4,0
DE:YOC,0
DE:YOU,0
DE:YP1A,0
DE:YP1B,0
DE:YP2A,0
DE:YPF,0
DE:YPH,0
DE:YRR,0
DE:YRRA,0
DE:YSLA,0
DE:YSM,0
DE:YSN,0
DE:YSON,0
DE:YSY,0
DE:YSZ,0
DE:YT2A,0
DE:YTR,0
DE:YU5,0
DE:YUE1,0
DE:YWA,0
DE:YXEP,0
DE:YXS,0
DE:YZ8,0
DE:YZA,0
DE:YZAU,0
DE:YZC,0
DE:YZCA,0
DE:Z0Y,0
DE:Z1G,0
DE:Z1L,0
DE:Z3E,0
DE:Z45,0
DE:Z5K,0
DE:Z620,0
DE:Z6A,0
DE:Z85,0
DE:Z94,0
DE:ZA0,0
DE:ZA71,0
DE:ZA8,0
DE:ZAL,0
DE:ZAL1,0
DE:ZAS,0
DE:ZAY0,0
DE:ZB1,0
DE:ZCG,0
DE:ZCH,0
DE:ZCT1,0
DE:ZCY,0
DE:ZDO,0
DE:ZEG,0
DE:ZEGA,0
DE:ZEH2,0
DE:ZFI1,0
DE:ZFIN,0
DE:ZFS,0
DE:ZGV3,0
DE:ZGY,0
DE:ZHJ,0
DE:ZIL2,0
DE:ZIM,0
DE:ZJS1,0
DE:ZM3,0
DE:ZM5P,0
DE:ZMM,0
DE:ZMX1,0
DE:ZNH,0
DE:ZNHH,0
DE:ZOE,0
DE:ZOF,0
DE:ZOM,0
DE:ZP1,0
DE:ZRE,0
DE:ZS2,0
DE:ZS3,0
DE:ZS6,0
DE:ZSC,0
DE:ZSK,0
DE:ZSL,0
DE:ZSV,0
DE:ZT1A,0
DE:ZTOA,0
DE:ZTX,0
DE:ZUO,0
DE:ZVAA,0
DE:ZVB,0
DE:ZVL,0
DE:ZVW,0
DE:ZVX,0
DE:ZY3,0
DE:ZYA,0
DE:ZYE1,0
DE:ZYTA,0
DE:ZZ7B,0
DE:ZZA,0
DE:ZZF,0
DE:ZZG,0
DE:ZZMS,0
DEA,1
DEC,1
DECK,1
DECPD,1
DECPF,1
DEER,1
DEFTF,1
DEI,1
DELL,1
DELRF,1
DEN,1
DENN,1
DEO,1
DERM,1
DESP,1
DESTQ,1
DEUIF,1
DEXSF,1
DFFN,1
DFH,1
DFIN,1
DFLI,1
DFMTF,1
DFS,1
DG,1
DGEAF,1
DGHI,1
DGICA,1
DGII,1
DGLY,1
DGMLF,1
DGOCF,1
DGX,1
DH,1
DHC,1
DHI,1
DHLGY,1
DHR,1
DHT,1
DHX,1
DIBS,1
DICE,1
DIDAY,1
DIDI,1
DIDIY,1
DIGBF,1
DIIBF,1
DIN,1
DINO,1
DINRF,1
DIOD,1
DIS,1
DISCA,1
DISCK,1
DISH,1
DISPF,1
DITTF,1
DIUXF,1
DK,1
DK:ALK.B,0
DK:AMBU.B,0
DK:BAVA,0
DK:BIOPOR,0
DK:BO,0
DK:BOOZT,0
DK:CARL.A,0
DK:CARL.B,0
DK:CHR,0
DK:COLO.B,0
DK:DANSKE,0
DK:DEMANT,0
DK:DFDS,0
DK:DNORD,0
DK:DRLCO,0
DK:DSV,0
DK:FLS,0
DK:GMAB,0
DK:GN,0
DK:GREENH,0
DK:ISS,0
DK:JYSK,0
DK:LUN,0
DK:MAERSK.A,0
DK:MAERSK.B,0
DK:NDA.DK,0
DK:NETC,0
DK:NKT,0
DK:NLFSK,0
DK:NNIT,0
DK:NOVO.B,0
DK:NSIS.B,0
DK:NTG,0
DK:NZYM.B,0
DK:ONXEO,0
DK:ORPHA,0
DK:ORSTED,0
DK:OSSR,0
DK:PNDORA,0
DK:RBREW,0
DK:ROCK.B,0
DK:SIM,0
DK:STG,0
DK:TOP,0
DK:TRMD.A,0
DK:TRYG,0
DK:VWS,0
DK:ZEAL,0
DKILF,1
DKILY,1
DKL,1
DKNG,1
DKS,1
DLA,1
DLAKY,1
DLB,1
DLHC,1
DLLFF,1
DLMAF,1
DLNG,1
DLO,1
DLPN,1
DLR,1
DLTH,1
DLTNF,1
DLTR,1
DLVHF,1
DLX,1
DM,1
DMAC,1
DMGGF,1
DMIFF,1
DMK,1
DMPLF,1
DMRC,1
DMS,1
DMSL,1
DMTK,1
DNA,1
DNACF,1
DNAY,1
DNB,1
DNBBY,1
DNFGF,1
DNGDF,1
DNKEY,1
DNLI,1
DNLMY,1
DNMR,1
DNN,1
DNNGY,1
DNOW,1
DNPUF,1
DNTH,1
DNTUF,1
DNUT,1
DNZOF,1
DNZOY,1
DO,1
DOC,1
DOCN,1
DOCOF,1
DOCRF,1
DOCS,1
DOCU,1
DOGEF,1
DOLE,1
DOMA,1
DOMH,1
DOMO,1
DOOO,1
DOOR,1
DORM,1
DOUG,1
DOV,1
DOW,1
DOX,1
DOYU,1
DPMLF,1
DPRO,1
DPSGY,1
DPZ,1
DPZUF,1
DQ,1
DQJCF,1
DRCT,1
DRD,1
DRE,1
DRETD,1
DRETF,1
DRH,1
DRI,1
DRIO,1
DRMA,1
DRQ,1
DRRX,1
DRS,1
DRSHF,1
DRTGF,1
DRTS,1
DRTT,1
DRVN,1
DS,1
DSAC,1
DSCSY,1
DSEY,1
DSGN,1
DSGR,1
DSGX,1
DSKE,1
DSKIF,1
DSKYF,1
DSP,1
DSS,1
DSVSF,1
DSX,1
DT,1
DTC,1
DTE,1
DTEA,1
DTEGY,1
DTGI,1
DTI,1
DTIL,1
DTM,1
DTSRF,1
DTST,1
DUFRY,1
DUK,1
DUO,1
DUOL,1
DUOT,1
DV,1
DVA,1
DVAX,1
DVDCF,1
DVN,1
DWAHF,1
DWHHF,1
DWMNF,1
DWSN,1
DX,1
DXC,1
DXCM,1
DXLG,1
DXPE,1
DXR,1
DXYN,1
DY,1
DYAI,1
DYLLF,1
DYN,1
DYNT,1
DYSL,1
DZSI,1
E,1
EA,1
EADSF,1
EADSY,1
EAF,1
EAGRF,1
EAR,1
EARN,1
EAST,1
EAT,1
EB,1
EBAY,1
EBC,1
EBCOF,1
EBET,1
EBF,1
EBIX,1
EBKDY,1
EBKOF,1
EBMT,1
EBR,1
EBRPY,1
EBS,1
EC,1
ECC,1
ECDA,1
ECL,1
ECOL,1
ECOM,1
ECOR,1
ECPG,1
ECTXF,1
ECVT,1
ECX,1
ECXXF,1
ED,1
EDAP,1
EDBL,1
EDESY,1
EDIT,1
EDMCQ,1
EDN,1
EDR,1
EDRVF,1
EDRY,1
EDSA,1
EDTXF,1
EDU,1
EE,1
EEFT,1
EEGUF,1
EEMMF,1
EEX,1
EEYMF,1
EEYUF,1
EFC,1
EFGIF,1
EFGSY,1
EFGXY,1
EFLVF,1
EFOI,1
EFRGF,1
EFRTF,1
EFSC,1
EFTR,1
EFX,1
EFXT,1
EG,1
EGAN,1
EGBN,1
EGFEY,1
EGHSF,1
EGHT,1
EGIEY,1
EGIO,1
EGLE,1
EGLX,1
EGLXF,1
EGO,1
EGP,1
EGRNF,1
EGRNQ,1
EGRX,1
EGY,1
EH,1
EHAB,1
EHC,1
EHGRF,1
EHMEF,1
EHTH,1
EIFZF,1
EIG,1
EIGR,1
EIHDF,1
EIX,1
EJPRF,1
EJPRY,1
EJTTF,1
EKSO,1
EKTAY,1
EL,1
ELA,1
ELAN,1
ELBM,1
ELCR,1
ELDN,1
ELECF,1
ELEEF,1
ELEV,1
ELEZY,1
ELF,1
ELKEF,1
ELKMF,1
ELLXF,1
ELMD,1
ELME,1
ELMFF,1
ELMS,1
ELOX,1
ELP,1
ELPQF,1
ELRXF,1
ELS,1
ELSSF,1
ELTLF,1
ELTX,1
ELUT,1
ELUXY,1
ELV,1
ELVA,1
ELVAF,1
ELVN,1
ELVT,1
ELXMF,1
ELY,1
ELYM,1
ELYS,1
EM,1
EMAN,1
EMBC,1
EMBK,1
EMBVF,1
EMCHF,1
EME,1
EMKR,1
EMLZF,1
EMMA,1
EMN,1
EMNSF,1
EMR,1
EMRAF,1
EMSHF,1
EMX,1
ENB,1
ENCR,1
ENCUF,1
ENDP,1
ENFN,1
ENG,1
ENGIY,1
ENGN,1
ENIA,1
ENIC,1
ENJY,1
ENLAY,1
ENLC,1
ENLT,1
ENLV,1
ENMMD,1
ENOV,1
ENPC,1
ENPH,1
ENQUF,1
ENR,1
ENRT,1
ENS,1
ENSC,1
ENSG,1
ENSV,1
ENTA,1
ENTEF,1
ENTG,1
ENTX,1
ENV,1
ENVA,1
ENVB,1
ENVX,1
EOG,1
EOHDF,1
EOLS,1
EONGY,1
EOPSF,1
EORBF,1
EOSE,1
EPAC,1
EPAM,1
EPAY,1
EPC,1
EPD,1
EPIX,1
EPM,1
EPOKY,1
EPR,1
EPRSQ,1
EPRT,1
EPWDF,1
EPZM,1
EQ,1
EQBK,1
EQC,1
EQGPF,1
EQH,1
EQIX,1
EQNR,1
EQOS,1
EQOSQ,1
EQR,1
EQRX,1
EQT,1
EQUEY,1
EQX,1
ERAS,1
ERDLF,1
ERF,1
ERIC,1
ERII,1
ERINQ,1
ERJ,1
ERLFF,1
ERNA,1
ERO,1
ERYP,1
ES,1
ES:A3M,0
ES:ACS,0
ES:ACX,0
ES:AEDAS,0
ES:AENA,0
ES:AIR,0
ES:ALM,0
ES:AMS,0
ES:ANA,0
ES:ANE,0
ES:APAM,0
ES:APPS,0
ES:ATRY,0
ES:BBVA,0
ES:BKT,0
ES:CABK,0
ES:CAF,0
ES:CASH,0
ES:CCEP,0
ES:CIE,0
ES:CLNX,0
ES:COL,0
ES:DIA,0
ES:EBRO,0
ES:EDR,0
ES:ELE,0
ES:ENC,0
ES:ENER,0
ES:ENG,0
ES:EZE,0
ES:FDR,0
ES:FER,0
ES:GCO,0
ES:GEST,0
ES:GRE,0
ES:GRF,0
ES:GRF.P,0
ES:HOME,0
ES:IAG,0
ES:IBE,0
ES:IDR,0
ES:ISUR,0
ES:ITX,0
ES:LDA,0
ES:LOG,0
ES:MAP,0
ES:MEL,0
ES:MFEA,0
ES:MRL,0
ES:MTS,0
ES:MVC,0
ES:NHH,0
ES:NTGY,0
ES:OPDE,0
ES:ORY,0
ES:PHM,0
ES:PRS,0
ES:PSG,0
ES:RED,0
ES:REE,0
ES:REP,0
ES:ROVI,0
ES:SAB,0
ES:SAN,0
ES:SCYR,0
ES:SGRE,0
ES:SLR,0
ES:SOL,0
ES:TEF,0
ES:TL5,0
ES:TRE,0
ES:TUB,0
ES:UNI,0
ES:VID,0
ES:VIS,0
ES:VOC,0
ES:XALFA,0
ES:XBCH,0
ES:XNOR,0
ES:XUSIO,0
ES:XVALO,0
ES:ZOT,0
ESAB,1
ESALF,1
ESALY,1
ESCA,1
ESE,1
ESEA,1
ESGC,1
ESGR,1
ESI,1
ESINQ,1
ESKEF,1
ESKYF,1
ESLOY,1
ESLT,1
ESMT,1
ESNC,1
ESNT,1
ESOA,1
ESP,1
ESPR,1
ESQ,1
ESRT,1
ESS,1
ESSA,1
ESTA,1
ESTC,1
ESTE,1
ET,1
ETD,1
ETN,1
ETNB,1
ETON,1
ETR,1
ETRN,1
ETSY,1
ETTX,1
ETTYF,1
ETWO,1
EU,1
EUITF,1
EURN,1
EUSHF,1
EUTLF,1
EUXTF,1
EVA,1
EVARF,1
EVAX,1
EVBG,1
EVBN,1
EVC,1
EVCM,1
EVER,1
EVEX,1
EVFM,1
EVGN,1
EVGO,1
EVH,1
EVLO,1
EVLV,1
EVO,1
EVOK,1
EVOL,1
EVOP,1
EVR,1
EVRG,1
EVRI,1
EVRZF,1
EVTC,1
EVTL,1
EVTV,1
EW,1
EWBC,1
EWCZ,1
EWTX,1
EXAI,1
EXAS,1
EXC,1
EXCOF,1
EXEL,1
EXFY,1
EXK,1
EXLS,1
EXMXF,1
EXN,1
EXP,1
EXPD,1
EXPE,1
EXPGF,1
EXPGY,1
EXPI,1
EXPO,1
EXPR,1
EXR,1
EXROF,1
EXTN,1
EXTR,1
EXXAF,1
EXXRF,1
EYE,1
EYEN,1
EYES,1
EYPT,1
EZFL,1
EZPW,1
F,1
FA,1
FACYF,1
FAF,1
FANDF,1
FANG,1
FANH,1
FANUY,1
FARM,1
FARO,1
FARYF,1
FAST,1
FAT,1
FATE,1
FATH,1
FB,1
FBASF,1
FBBPF,1
FBC,1
FBGI,1
FBHS,1
FBIN,1
FBIO,1
FBIZ,1
FBK,1
FBLV,1
FBMS,1
FBNC,1
FBOHF,1
FBP,1
FBRT,1
FBRX,1
FBSFF,1
FC,1
FCBC,1
FCCO,1
FCCT,1
FCEL,1
FCF,1
FCFS,1
FCN,1
FCNCA,1
FCNE,1
FCPT,1
FCRD,1
FCREY,1
FCTI,1
FCUUF,1
FCX,1
FDMT,1
FDP,1
FDRVF,1
FDS,1
FDUS,1
FDVWF,1
FDVXF,1
FDX,1
FE,1
FEAM,1
FECCF,1
FEDU,1
FEEXF,1
FEIOF,1
FELE,1
FEMY,1
FENC,1
FENG,1
FERG,1
FET,1
FF,1
FFBC,1
FFIC,1
FFIE,1
FFIN,1
FFIV,1
FFLWF,1
FFNTF,1
FFNW,1
FFWM,1
FG,1
FGBI,1
FGEN,1
FGETF,1
FGF,1
FGI,1
FGROF,1
FGROY,1
FGRRF,1
FGSGF,1
FHB,1
FHI,1
FHN,1
FHS,1
FHTX,1
FI,1
FI:BAS1V,0
FI:CGCBV,0
FI:CTY1S,0
FI:ELISA,0
FI:ERIBR,0
FI:FARON,0
FI:FIA1S,0
FI:FORTUM,0
FI:HUH1V,0
FI:KCR,0
FI:KEMIRA,0
FI:KESKOB,0
FI:KNEBV,0
FI:METSB,0
FI:METSO,0
FI:MOCORP,0
FI:NANOFH,0
FI:NDA.FI,0
FI:NESTE,0
FI:NOKIA,0
FI:ORNBV,0
FI:OUT1V,0
FI:REG1V,0
FI:ROVIO,0
FI:SAA1V,0
FI:SAMPO,0
FI:SANOMA,0
FI:SSABAH,0
FI:SSABBH,0
FI:STEAV,0
FI:STERV,0
FI:STOCKA,0
FI:TELIA1,0
FI:TIETO,0
FI:TTALO,0
FI:TYRES,0
FI:UPM,0
FI:UPONOR,0
FI:VALMT,0
FI:WITH,0
FI:WRT1V,0
FIBK,1
FICO,1
FIGS,1
FIHL,1
FINMF,1
FINMY,1
FINV,1
FINW,1
FIP,1
FIS,1
FISI,1
FISV,1
FITB,1
FIVE,1
FIVN,1
FIX,1
FIXX,1
FIZN,1
FIZZ,1
FJTNF,1
FJTNY,1
FJTSF,1
FKKEF,1
FKKFF,1
FKWL,1
FL,1
FLEX,1
FLGC,1
FLGMF,1
FLGT,1
FLGZY,1
FLIC,1
FLL,1
FLMN,1
FLNC,1
FLNG,1
FLNT,1
FLO,1
FLR,1
FLS,1
FLSS,1
FLT,1
FLTDF,1
FLTLF,1
FLUT,1
FLUX,1
FLWPF,1
FLWS,1
FLYLF,1
FLYW,1
FLYX,1
FMANF,1
FMAO,1
FMBH,1
FMBM,1
FMC,1
FMCC,1
FMNB,1
FMS,1
FMTX,1
FMX,1
FMZNF,1
FN,1
FNA,1
FNB,1
FNBLF,1
FNCH,1
FND,1
FNF,1
FNGR,1
FNHC,1
FNHCQ,1
FNKO,1
FNLPF,1
FNMA,1
FNNNF,1
FNV,1
FNWB,1
FNWD,1
FOA,1
FOCS,1
FOE,1
FOJCY,1
FOLD,1
FOR,1
FORA,1
FORG,1
FORM,1
FORR,1
FOSL,1
FOSUF,1
FOUR,1
FOX,1
FOXA,1
FOXF,1
FPAFF,1
FPAY,1
FPH,1
FPI,1
FPLPF,1
FQVLF,1
FQVTF,1
FR,1
FR:AB,0
FR:ABCA,0
FR:ABEO,0
FR:ABIO,0
FR:ABVX,0
FR:AC,0
FR:ACA,0
FR:ADOC,0
FR:ADP,0
FR:AF,0
FR:AFME,0
FR:AI,0
FR:AIR,0
FR:AKA,0
FR:AKE,0
FR:ALACT,0
FR:ALAFY,0
FR:ALAGP,0
FR:ALBPS,0
FR:ALCJ,0
FR:ALCLA,0
FR:ALCOX,0
FR:ALCRB,0
FR:ALD,0
FR:ALDLS,0
FR:ALDRV,0
FR:ALEAC,0
FR:ALEMV,0
FR:ALESK,0
FR:ALFOC,0
FR:ALFRE,0
FR:ALGTR,0
FR:ALHAF,0
FR:ALHEO,0
FR:ALHEX,0
FR:ALHGR,0
FR:ALHRS,0
FR:ALIE,0
FR:ALKEM,0
FR:ALLDL,0
FR:ALNMR,0
FR:ALNOV,0
FR:ALO,0
FR:ALODC,0
FR:ALONX,0
FR:ALPHA,0
FR:ALPIX,0
FR:ALQGC,0
FR:ALREW,0
FR:ALRFG,0
FR:ALSEI,0
FR:ALSEN,0
FR:ALTA,0
FR:ALVIV,0
FR:AM,0
FR:AMPLI,0
FR:AMUN,0
FR:ANTIN,0
FR:APAM,0
FR:APM,0
FR:ARAMI,0
FR:ARG,0
FR:ASY,0
FR:ATE,0
FR:ATEME,0
FR:ATO,0
FR:AXW,0
FR:BALYO,0
FR:BB,0
FR:BEN,0
FR:BIM,0
FR:BLV,0
FR:BN,0
FR:BNP,0
FR:BOI,0
FR:BOL,0
FR:BON,0
FR:BVI,0
FR:CA,0
FR:CAP,0
FR:CARM,0
FR:CAS,0
FR:CATR,0
FR:CCET,0
FR:CDA,0
FR:CEN,0
FR:CGG,0
FR:CGM,0
FR:CLA,0
FR:CLARI,0
FR:CNP,0
FR:CNV,0
FR:CO,0
FR:COFA,0
FR:COTY,0
FR:COV,0
FR:COX,0
FR:CRI,0
FR:CS,0
FR:DBG,0
